#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_split	num_paired	num_split_with_pair	num_split_rescued	num_uniq_starts	pap_rate	mean_split_pos	split_pos_std	homogeneity	coverage_context	ssp	fusion_class	break_on_exon	feature_1	gene_1	transcript_1	gene_1_strand	biotype_1	expression_1	feature_2	gene_2	transcript_2	gene_2_strand	biotype_2	expression_2	splice_motif	filters
475787	16	20907630	[20907628,20907703]	16	20873965	[20873889,20873966]	12	0	9	0	0.666667;0.583333;12	1	0.529063	0.167694	0.923077|0.857143	-1;-1	0|0	readthrough-intersecting	yes|yes	exon	ERI2	ERI2-014:2	-	protein_coding	0.272384197	exon	DCUN1D3	DCUN1D3-001:2;DCUN1D3-002:2	-	protein_coding	1.14550996	1	pass
922678	9	131076107	[131076107,131076179]	9	131048312	[131048219,131048312]	12	0	10	1	0.333333;0.333333;12	1	0.427675	0.146183	0.923077|0.923077	-1;-1	1|0	intra-chromosomal	no|yes	exon	TRUB2	TRUB2-001:5;TRUB2-003:6;TRUB2-201:5	-	protein_coding	2.33729696	exon	SWI5	SWI5-001:4;SWI5-002:4;SWI5-003:5;SWI5-004:4;SWI5-005:4;SWI5-201:4	+	protein_coding	0.487637669	0	pass
320952	12	102140742	[102140742,102140833]	6	116565913	[116565913,116565991]	12	0	6	6	0.166667;0.25;12	1	0.42	0.356849	0.705882|1	-1;-1	0|0	inter-chromosomal	no|no	exon	GNPTAB	GNPTAB-001:21	-	protein_coding	6.91007614	exon	NT5DC1	NT5DC1-002:12	+	protein_coding	0.942460418	0	pass
548016	18	29304457	[29304457,29304545]	18	29246335	[29246248,29246337]	12	0	12	6	0.416667;0.416667;7	1	0.478559	0.315405	0.545455|0.444444	-1;-1	1|0	intra-chromosomal	no|yes	exon	LRRC37A7P	LRRC37A7P-001:1;LRRC37A7P-002:1	+	pseudogene	0.336348474	exon	B4GALT6	B4GALT6-001:2;B4GALT6-002:2;B4GALT6-005:2	-	protein_coding	1.6225487	1	pass
643828	2	105459802	[105459802,105459873]	2	105365947	[105365878,105365948]	12	0	7	0	0.5;0.583333;12	1	0.557045	0.162554	0.666667|0.444444	-1;-1	.|0	intra-chromosomal	no|yes	intron	LINC01158	LINC01158-001:2:1;LINC01158-002:2:1;LINC01158-003:2:1;LINC01158-004:2:1;LINC01158-005:2:1	-	antisense	0	exon	LINC01114	LINC01114-001:3;LINC01114-002:2;LINC01114-003:3	-	lincRNA	0	1	pass
716636	3	15059195	[15059117,15059195]	3	15091215	[15091215,15091296]	12	0	9	2	0.5;0.583333;12	1	0.519879	0.271541	1|1	-1;-1	.|0	readthrough-intersecting	no|yes	intron	NR2C2	NR2C2-001:5:6;NR2C2-002:4:5;NR2C2-003:5:6;NR2C2-004:4:5;NR2C2-009:5:6;NR2C2-201:3:4	+	protein_coding	0.944203138	exon	MRPS25	MRPS25-001:4;MRPS25-003:4;MRPS25-006:1;MRPS25-007:1	-	protein_coding	2.03633142	0	pass
835867	6	100001578	[100001578,100001638]	6	99979666	[99979607,99979666]	12	0	7	0	0.25;0.333333;12	1	0.532154	0.0910851	1|0.387097	-1;-1	.|0	readthrough-adjacent	no|no	intron	CCNC	CCNC-001:6:5;CCNC-002:4:3;CCNC-003:6:5;CCNC-004:7:6;CCNC-006:6:5;CCNC-007:6:5;CCNC-008:5:4;CCNC-009:5:4;CCNC-010:6:5;CCNC-011:6:5;CCNC-012:6:5;CCNC-013:6:5;CCNC-016:6:5;CCNC-017:6:5	-	protein_coding	0.578359902	exon	TSTD3	TSTD3-001:4	+	antisense	0	0	pass
267807	11	111610621	[111610621,111610707]	3	119541391	[119541333,119541391]	12	0	6	6	0.166667;0.166667;12	1	0.349561	0.233772	1|0.923077	-1;-1	0|0	inter-chromosomal	no|no	exon	PPP2R1B	PPP2R1B-001:15	-	protein_coding	0.129508257	exon	GSK3B	GSK3B-001:11	-	protein_coding	5.14367485	0	pass
26050	1	32206534	[32206530,32206557]	1	170633248	[170633159,170633248]	13	0	6	12	0.384615;0.538462;1	1	0.109197	0.0411563	1|0.0802469	-1;-1	.|0	intra-chromosomal	no|no	intron	BAI2	BAI2-001:12:11;BAI2-006:9:8;BAI2-007:8:7;BAI2-008:9:8;BAI2-009:9:8;BAI2-010:9:8;BAI2-014:10:9;BAI2-015:12:11;BAI2-017:7:6;BAI2-201:12:11;BAI2-202:7:6	-	protein_coding	0.176686585	exon	PRRX1	PRRX1-001:1;PRRX1-002:1;PRRX1-005:1	+	protein_coding	9.01039696	0	pass
812618	5	96518649	[96518559,96518649]	5	96767448	[96767446,96767525]	12	0	4	11	0.333333;0.333333;12	1	0.33302	0.16869	0.857143|0.342857	-1;-1	1|0	readthrough-intersecting	no|yes	exon	RIOK2	RIOK2-003:1	-	protein_coding	1.66478372	exon	RP11-155G15.2	RP11-155G15.2-001:2	+	processed_transcript	0	0	pass
796120	5	34175550	[34175550,34175642]	5	34035863	[34035752,34035865]	4	4	3	4	0.5;0.5;4	1	0.489474	0.352632	0.571429|1	-1;-1	0|0	intra-chromosomal	yes|yes	exon	RP11-1023L17.1	RP11-1023L17.1-003:5	-	pseudogene	0.813685119	exon	C1QTNF3;RP11-1084J3.4	C1QTNF3-001:2;C1QTNF3-003:2;C1QTNF3-006:2;RP11-1084J3.4-001:2	-	protein_coding	2.99046016	1	pass
810162	8	128438186	[128438154,128438190]	5	79435420	[79435420,79435507]	12	0	6	9	0.416667;0.583333;12	1	0.175129	0.0895553	1|1	-1;-1	.|.	inter-chromosomal	no|no	intron	CASC8	CASC8-002:5:4	-	antisense	0	intron	CTC-458I2.2;SERINC5	CTC-458I2.2-001:2:3;SERINC5-004:12:11;SERINC5-005:12:11;SERINC5-201:12:11	+	antisense	0	0	pass
921505	9	115985605	[115985539,115985605]	9	116018735	[116018733,116018826]	12	0	8	2	0.583333;0.583333;12	1	0.315878	0.148986	0.4|0.75	-1;-1	.|0	readthrough-intersecting	no|yes	intron	SLC31A1	SLC31A1-001:1:2;SLC31A1-003:1:2;SLC31A1-201:1:2	+	protein_coding	1.68090105	exon	CDC26	CDC26-001:4	-	protein_coding	3.75878501	1	pass
756431	3	193095883	[193095853,193095888]	4	62579953	[62579860,62579953]	12	0	11	11	0.666667;0.666667;12	1	0.115567	0.0807765	1|0.857143	-1;-1	.|.	inter-chromosomal	no|no	intron	ATP13A5	ATP13A5-001:2:1;ATP13A5-005:2:1	-	protein_coding	0.469621092	intron	LPHN3	LPHN3-001:5:6;LPHN3-003:5:6;LPHN3-004:4:5;LPHN3-006:3:4;LPHN3-007:3:4;LPHN3-008:4:5;LPHN3-009:4:5;LPHN3-010:3:4;LPHN3-011:4:5;LPHN3-012:3:4;LPHN3-013:4:5;LPHN3-014:4:5;LPHN3-015:3:4;LPHN3-016:4:5;LPHN3-201:3:4	+	protein_coding	0.96487242	0	pass
330898	12	104379455	[104379455,104379506]	12	125833995	[125833998,125834078]	12	0	9	4	0.583333;0.5;12	1	0.692925	0.122453	0.923077|0.107143	-1;-1	1|0	intra-chromosomal	no|yes	exon	TDG	TDG-001:9;TDG-003:10;TDG-004:8;TDG-006:6;TDG-009:5;TDG-201:6	+	protein_coding	0.458100408	exon	TMEM132B	TMEM132B-001:1;TMEM132B-002:2;TMEM132B-003:3;TMEM132B-004:2	+	protein_coding	6.97019196	0	pass
790092	4	186318006	[186318006,186318092]	4	186296880	[186296804,186296882]	11	0	8	1	0.636364;0.636364;11	1	0.462289	0.163569	1|0.916667	-1;-1	1|0	readthrough-adjacent	no|yes	exon	ANKRD37	ANKRD37-001:1;ANKRD37-002:1;ANKRD37-003:1;ANKRD37-004:1;ANKRD37-006:2	+	protein_coding	0.294574261	exon	LRP2BP	LRP2BP-001:3;LRP2BP-002:2;LRP2BP-004:4;LRP2BP-005:4;LRP2BP-201:3	-	protein_coding	0.345828623	0	pass
880000	8	61879029	[61878941,61879029]	8	62044325	[62044325,62044413]	11	0	7	5	0.818182;0.818182;11	1	0.46884	0.265459	1|0.52381	-1;-1	0|0	readthrough-adjacent	no|no	exon	AC022182.1;AC022182.3	AC022182.1-002:5;AC022182.1-003:3;AC022182.3-001:2	+	lincRNA	0	exon	CLVS1	CLVS1-011:2	+	protein_coding	0.304787904	0	pass
927459	X	101975955	[101975883,101975955]	X	102081897	[102081895,102081979]	11	0	8	2	0.636364;0.636364;11	1	0.596488	0.196257	0.647059|0.229167	-1;-1	0|0	readthrough-adjacent	yes|yes	exon	BHLHB9	BHLHB9-002:2;BHLHB9-003:2;BHLHB9-004:2;BHLHB9-203:2	+	protein_coding	1.29691207	exon	LINC00630	LINC00630-001:4;LINC00630-002:5;LINC00630-003:4;LINC00630-004:3	+	lincRNA	0	1	pass
756380	3	192999031	[192998969,192999031]	3	192973440	[192973438,192973524]	11	0	7	1	0.818182;0.636364;11	1	0.536998	0.141546	0.916667|0.44	-1;-1	.|0	readthrough-intersecting	no|yes	intron	ATP13A5	ATP13A5-001:28:27;ATP13A5-004:10:9	-	protein_coding	0.469621092	exon	HRASLS	HRASLS-001:2;HRASLS-201:2	+	protein_coding	6.91479349	1	pass
191654	10	74894361	[74894359,74894449]	10	74834673	[74834584,74834673]	11	0	8	6	0.636364;0.545455;11	1	0.498128	0.302958	0.846154|0.916667	-1;-1	0|0	intra-chromosomal	yes|yes	exon	ECD	ECD-001:14;ECD-004:12;ECD-005:1;ECD-006:15;ECD-007:13	-	protein_coding	1.56172454	exon	P4HA1	P4HA1-001:2;P4HA1-002:2;P4HA1-201:2;P4HA1-202:2;P4HA1-203:3;P4HA1-204:2	-	protein_coding	1.70059192	1	pass
812061	5	92919484	[92919480,92919570]	5	92899169	[92899078,92899169]	11	0	6	4	1;1;11	1	0.6266	0.25859	0.916667|0.275	-1;-1	1|0	readthrough-intersecting	no|yes	exon	NR2F1	NR2F1-001:1	+	protein_coding	2.49642134	exon	NR2F1-AS1	NR2F1-AS1-001:2;NR2F1-AS1-002:2;NR2F1-AS1-003:2;NR2F1-AS1-004:3;NR2F1-AS1-005:2;NR2F1-AS1-006:2;NR2F1-AS1-008:2;NR2F1-AS1-009:3;NR2F1-AS1-010:2;NR2F1-AS1-011:2	-	processed_transcript	0	1	pass
506643	17	5287085	[5287085,5287199]	18	24035334	[24035334,24035439]	1	5	1	1	1;1;1	1	0.936842	0	1|1	-1;-1	0|0	inter-chromosomal	no|no	exon	RABEP1	RABEP1-001:18;RABEP1-201:19;RABEP1-202:18	+	protein_coding	3.94325686	exon	KCTD1	KCTD1-001:6;KCTD1-003:5;KCTD1-201:5;KCTD1-202:5	-	protein_coding	0.589786947	0	pass
233618	11	32756246	[32756199,32756246]	13	51392728	[51392654,51392730]	11	0	4	5	0.363636;0.363636;11	1	0.367943	0.0939013	1|0.733333	-1;-1	.|0	inter-chromosomal	no|yes	intron	CCDC73	CCDC73-001:3:2;CCDC73-002:3:2;CCDC73-003:3:2	-	protein_coding	0.388031662	exon	DLEU7-AS1	DLEU7-AS1-001:3	+	antisense	0	0	pass
281386	3	183880487	[183880465,183880493]	12	6557316	[6557227,6557319]	11	0	10	10	0.545455;0.545455;6	1	0.89311	0.0529966	0.785714|1	-1;-1	.|0	inter-chromosomal	no|yes	intron	DVL3;EIF2B5	DVL3-001:1:2;DVL3-002:1:2;DVL3-005:1:2;DVL3-006:2:3;DVL3-007:1:2;EIF2B5-017:15:16	+	protein_coding	0.760471344	exon	CD27-AS1	CD27-AS1-001:3;CD27-AS1-002:4;CD27-AS1-003:4;CD27-AS1-004:3;CD27-AS1-006:4;CD27-AS1-007:5;CD27-AS1-009:2	-	antisense	0	0	pass
825864	6	11268959	[11268918,11268959]	6	82891596	[82891596,82891675]	11	0	5	4	0.636364;0.636364;11	1	0.276309	0.0623858	0.846154|0.733333	-1;-1	.|0	intra-chromosomal	no|yes	intron	NEDD9	NEDD9-002:3:2;NEDD9-005:3:2;NEDD9-007:3:2;NEDD9-008:4:3;NEDD9-010:4:3;NEDD9-013:3:2;NEDD9-014:3:2	-	protein_coding	0.295096904	exon	IBTK	IBTK-001:26;IBTK-002:23;IBTK-003:3;IBTK-005:26;IBTK-006:24;IBTK-007:25;IBTK-008:10	-	protein_coding	1.94171774	0	pass
228788	11	17117463	[17117435,17117463]	3	67797381	[67797300,67797381]	10	0	8	0	0.4;0.5;5	1	0.242409	0.0119386	0.666667|0.666667	-1;-1	.|0	inter-chromosomal	no|yes	intron	PIK3C2A	PIK3C2A-001:27:26;PIK3C2A-003:9:8;PIK3C2A-201:27:26	-	protein_coding	5.11979103	exon	RP11-81N13.1	RP11-81N13.1-002:4;RP11-81N13.1-003:4	+	lincRNA	0	0	pass
415398	19	35586386	[35586350,35586386]	15	25165271	[25165188,25165273]	11	0	9	6	0.272727;0.454545;11	1	0.225045	0.105363	1|0.647059	-1;-1	.|0	inter-chromosomal	no|yes	intron	HPN-AS1	HPN-AS1-001:3:2	-	antisense	0	exon	SNRPN	SNRPN-003:4;SNRPN-004:3;SNRPN-005:3;SNRPN-201:3	+	protein_coding	4.70671272	0	pass
308903	12	67462825	[67462825,67462901]	12	66990707	[66990633,66990709]	10	0	5	0	0.8;0.8;10	1	0.454961	0.151029	0.833333|0.833333	-1;-1	0|0	readthrough-adjacent	no|yes	exon	RP11-123O10.4	RP11-123O10.4-001:1	-	lincRNA	0	exon	GRIP1	GRIP1-001:2;GRIP1-002:2;GRIP1-006:2;GRIP1-007:4;GRIP1-008:2;GRIP1-009:2;GRIP1-201:2;GRIP1-202:2	-	protein_coding	0.0471775681	0	pass
230166	11	19786030	[19786030,19786103]	2	213182079	[213182079,213182132]	10	0	5	0	0.2;0.2;10	1	0.603093	0.128866	1|1	-1;-1	.|.	inter-chromosomal	no|no	intron	NAV2	NAV2-001:1:2;NAV2-002:1:2;NAV2-003:1:2;NAV2-008:1:2	+	protein_coding	0.403775156	intron	ERBB4	ERBB4-001:2:1;ERBB4-002:2:1;ERBB4-003:2:1;ERBB4-004:2:1;ERBB4-005:2:1;ERBB4-201:2:1	-	protein_coding	2.5990572	0	pass
407412	14	100091327	[100091242,100091327]	14	100118561	[100118559,100118604]	10	0	7	1	0.6;0.7;10	1	0.362084	0.0899527	1|0.714286	-1;-1	0|0	readthrough-adjacent	no|yes	exon	RP11-543C4.1	RP11-543C4.1-001:2	+	lincRNA	0	exon	HHIPL1	HHIPL1-001:2;HHIPL1-002:2	+	protein_coding	0.501771986	0	pass
757310	X	31553760	[31553712,31553760]	3	195425901	[195425899,195425978]	10	0	9	0	0.9;0.9;1	1	0.665765	0.0693825	1|0.140845	-1;-1	.|0	inter-chromosomal	no|yes	intron	DMD	DMD-001:56:55;DMD-006:56:55;DMD-016:13:12;DMD-017:9:8;DMD-201:13:12;DMD-202:13:12;DMD-203:13:12;DMD-204:13:12	-	protein_coding	1.32891428	exon	LINC00969	LINC00969-002:5;LINC00969-029:2;LINC00969-034:5;LINC00969-036:3;LINC00969-037:4;LINC00969-046:1	+	lincRNA	0	0	pass
493524	16	66599889	[66599829,66599892]	16	66655965	[66655964,66656036]	10	0	7	0	0.7;0.8;10	1	0.470079	0.111241	0.909091|0.714286	-1;-1	1|0	intra-chromosomal	no|yes	exon	CKLF	CKLF-001:4;CKLF-002:3;CKLF-003:3;CKLF-004:2;CKLF-009:3	+	protein_coding	0.898954868	exon	CMTM4	CMTM4-001:4;CMTM4-002:4;CMTM4-003:4;CMTM4-004:3	-	protein_coding	3.49468184	0	pass
222958	11	6520171	[6520078,6520171]	11	6624634	[6624633,6624682]	10	0	5	6	0.4;0.4;10	1	0.7629	0.198353	0.769231|1	-1;-1	1|0	readthrough-adjacent	no|yes	exon	DNHD1	DNHD1-001:2;DNHD1-002:3;DNHD1-007:1;DNHD1-201:3	+	protein_coding	0.102299318	exon	RRP8	RRP8-001:1;RRP8-002:1;RRP8-003:1;RRP8-006:1	-	protein_coding	0.792973578	0	pass
854473	7	65897222	[65897222,65897327]	7	65751696	[65751559,65751697]	8	1	7	4	0.625;0.625;1	1	0.295117	0.218838	1|0.0714286	-1;-1	.|0	readthrough-intersecting	no|yes	intron	GS1-124K5.2	GS1-124K5.2-001:8:7;GS1-124K5.2-003:6:5	-	pseudogene	0.22186701	exon	TPST1	TPST1-001:3;TPST1-002:2	+	protein_coding	6.91469431	0	pass
368870	18	25531653	[25531653,25531750]	14	34419907	[34419840,34419907]	10	0	4	2	0.4;0.3;8	1	0.510044	0.242967	0.27027|1	-1;-1	0|0	inter-chromosomal	no|no	exon	CDH2	CDH2-001:16;CDH2-003:15	-	protein_coding	8.98624802	exon	EGLN3	EGLN3-001:1;EGLN3-004:1;EGLN3-005:1	-	protein_coding	0.323048502	0	pass
389055	14	59797242	[59797128,59797242]	14	59942587	[59942587,59942724]	6	2	6	4	0.666667;0.666667;6	1	0.377412	0.256682	0.470588|1	-1;-1	1|0	intra-chromosomal	no|yes	exon	DAAM1	DAAM1-001:12;DAAM1-007:13;DAAM1-201:13	+	protein_coding	0.441642463	exon	L3HYPDH	L3HYPDH-001:1;L3HYPDH-003:4;L3HYPDH-005:4;L3HYPDH-007:4;L3HYPDH-008:2	-	protein_coding	0.705617607	0	pass
351113	17	72230036	[72230032,72230062]	13	77570262	[77570177,77570262]	10	0	8	7	0.5;0.5;10	1	0.181127	0.0659802	1|0.30303	-1;-1	.|0	inter-chromosomal	no|yes	intron	TTYH2	TTYH2-001:3:4;TTYH2-003:3:4;TTYH2-010:2:3	+	protein_coding	0.728720009	exon	CLN5	CLN5-001:3;CLN5-002:3	+	protein_coding	3.10244012	1	pass
41649	1	232005168	[232005133,232005170]	1	58971881	[58971789,58971881]	10	0	4	6	0.7;0.6;10	1	0.752558	0.0993034	1|0.0869565	-1;-1	.|0	intra-chromosomal	no|yes	intron	DISC1	DISC1-001:9:10;DISC1-002:9:10;DISC1-007:1:2;DISC1-008:9:10;DISC1-201:9:10;DISC1-202:6:7	+	protein_coding	0.70332104	exon	DAB1;OMA1	DAB1-001:3;OMA1-001:8;OMA1-002:7;OMA1-011:3;OMA1-012:1;OMA1-201:8	-	protein_coding	1.41099656	0	pass
345647	13	51331896	[51331896,51331973]	13	51293846	[51293781,51293847]	9	0	6	0	0.666667;0.666667;9	1	0.574635	0.143202	0.0833333|1	-1;-1	.|0	readthrough-intersecting	no|yes	intron	DLEU7	DLEU7-002:2:1	-	protein_coding	0.475556999	exon	DLEU1	DLEU1-037:4	+	protein_coding	0.0728623345	0	pass
700646	21	35445568	[35445520,35445569]	21	35467162	[35467160,35467232]	9	0	9	0	0.444444;0.444444;9	1	0.659408	0.0801091	0.310345|1	-1;-1	0|0	readthrough-intersecting	yes|yes	exon	MRPS6	MRPS6-005:1	+	protein_coding	0.952725768	exon	SLC5A3	SLC5A3-001:2;SLC5A3-201:2	+	protein_coding	2.98093987	1	pass
541734	18	3246071	[3246071,3246150]	18	3219878	[3219802,3219878]	9	0	6	0	0.777778;0.777778;9	1	0.519386	0.184161	0.75|0.9	-1;-1	1|0	readthrough-intersecting	no|no	exon	RP13-270P17.2	RP13-270P17.2-001:5	+	antisense	0	exon	MYOM1	MYOM1-001:1;MYOM1-003:1;MYOM1-201:1	-	protein_coding	1.05393159	0	pass
143210	1	230138740	[230138654,230138741]	1	230313964	[230313962,230313987]	9	0	6	3	0.333333;0.333333;9	1	0.181346	0.0552313	1|0.219512	-1;-1	0|0	intra-chromosomal	yes|yes	exon	RP11-552D4.1	RP11-552D4.1-001:1	+	lincRNA	0	exon	GALNT2	GALNT2-001:2;GALNT2-004:2;GALNT2-202:2	+	protein_coding	2.1519351	1	pass
878532	8	38948865	[38948778,38948867]	8	38975605	[38975605,38975653]	9	0	4	1	0.555556;0.555556;6	1	0.314053	0.106954	0.818182|0.75	-1;-1	0|0	readthrough-adjacent	yes|yes	exon	ADAM9	ADAM9-001:20;ADAM9-005:19;ADAM9-006:18;ADAM9-007:19;ADAM9-010:2	+	protein_coding	4.83335543	exon	ADAM32	ADAM32-001:2;ADAM32-005:2;ADAM32-006:2;ADAM32-007:1;ADAM32-009:2;ADAM32-010:2;ADAM32-011:2	+	protein_coding	0.115474656	1	pass
625415	2	62363114	[62363040,62363114]	2	62449347	[62449345,62449416]	9	0	9	0	0.666667;0.555556;9	1	0.532312	0.167857	0.163636|1	-1;-1	0|0	intra-chromosomal	yes|yes	exon	COMMD1	COMMD1-001:3;COMMD1-002:3;COMMD1-005:2;COMMD1-006:2;COMMD1-008:1	+	protein_coding	1.09438157	exon	B3GNT2	B3GNT2-001:2;B3GNT2-002:2	+	protein_coding	0.92988652	1	pass
284280	12	9210686	[9210686,9210753]	12	9162121	[9162034,9162122]	9	0	5	4	0.666667;0.555556;9	1	0.273472	0.16201	0.5625|1	-1;-1	1|0	intra-chromosomal	no|yes	exon	LINC00612	LINC00612-001:2	-	processed_transcript	0	exon	KLRG1	KLRG1-001:5;KLRG1-002:5;KLRG1-003:3;KLRG1-004:5;KLRG1-005:4;KLRG1-006:4	+	protein_coding	0.200133726	0	pass
680471	20	1373478	[1373477,1373519]	20	1301079	[1301006,1301080]	9	0	9	0	0.333333;0.444444;6	1	0.644803	0.0792535	0.9|1	-1;-1	0|0	intra-chromosomal	yes|yes	exon	FKBP1A	FKBP1A-001:2;FKBP1A-002:2;FKBP1A-004:1;FKBP1A-005:1	-	protein_coding	1.77146459	exon	SDCBP2	SDCBP2-001:2;SDCBP2-003:2;SDCBP2-004:2	-	protein_coding	0.95549947	1	pass
672974	2	211057528	[211057526,211057600]	2	211019335	[211019247,211019335]	9	0	7	1	0.666667;0.555556;9	1	0.469834	0.190283	0.428571|0.09375	-1;-1	0|0	intra-chromosomal	yes|yes	exon	ACADL	ACADL-001:10	-	protein_coding	0.52603972	exon	KANSL1L	KANSL1L-001:2;KANSL1L-002:2;KANSL1L-003:2;KANSL1L-004:2;KANSL1L-005:2;KANSL1L-007:2	-	protein_coding	1.70841348	1	pass
124621	1	180829937	[180829757,180829937]	1	180953813	[180953813,180953907]	3	3	3	0	1;1;3	1	0.520833	0.162268	0.75|0.15	-1;-1	.|0	intra-chromosomal	no|yes	intron	XPR1	XPR1-001:11:12;XPR1-002:10:11;XPR1-003:1:2	+	protein_coding	1.64916301	exon	STX6	STX6-001:7;STX6-002:2;STX6-201:5	-	protein_coding	3.97142601	0	pass
207332	15	91306405	[91306278,91306405]	10	108448096	[108447970,108448094]	1	4	1	1	1;1;1	1	0.947368	0	0.833333|0.416667	-1;-1	0|0	inter-chromosomal	no|yes	exon	BLM	BLM-001:8;BLM-002:8;BLM-003:8;BLM-004:2;BLM-009:2	+	protein_coding	2.01278996	exon	SORCS1	SORCS1-001:10;SORCS1-002:2;SORCS1-201:10	-	protein_coding	1.70462024	0	pass
428870	15	49418471	[49418471,49418619]	6	90344868	[90344761,90344868]	1	4	1	1	1;1;1	1	0.968421	0	0.833333|1	-1;-1	0|0	inter-chromosomal	no|no	exon	COPS2	COPS2-001:13	-	protein_coding	2.42906475	exon	LYRM2	LYRM2-002:3;LYRM2-005:3	-	protein_coding	1.55521166	0	pass
700662	21	35469582	[35469490,35469582]	21	35497641	[35497640,35497729]	9	0	6	2	0.777778;0.888889;9	1	0.424001	0.23076	1|0.225	-1;-1	0|0	readthrough-intersecting	no|yes	exon	SLC5A3	SLC5A3-001:2;SLC5A3-201:2	+	protein_coding	2.98093987	exon	AP000320.7;MRPS6	AP000320.7-001:2;MRPS6-001:2;MRPS6-002:1;MRPS6-003:2;MRPS6-004:4;MRPS6-005:4	+	processed_transcript	0.952725768	1	pass
746266	3	140785640	[140785519,140785641]	3	140978965	[140978965,140979096]	5	2	3	3	0.6;0.6;5	1	0.200987	0.0605335	1|0.636364	-1;-1	0|0	readthrough-adjacent	yes|yes	exon	SPSB4	SPSB4-001:2;SPSB4-003:1	+	protein_coding	0.958048522	exon	ACPL2	ACPL2-001:2;ACPL2-002:2;ACPL2-003:4;ACPL2-006:2;ACPL2-007:2;ACPL2-009:3;ACPL2-010:5;ACPL2-011:2	+	protein_coding	0.615287125	1	pass
880925	8	75525088	[75525080,75525180]	8	75275288	[75275174,75275288]	3	3	3	1	0.666667;0.666667;3	1	0.321017	0.137674	0.857143|0.857143	-1;-1	0|0	intra-chromosomal	yes|yes	exon	RP11-758M4.1	RP11-758M4.1-001:2;RP11-758M4.1-003:2;RP11-758M4.1-004:2	+	protein_coding	0.0558863729	exon	GDAP1	GDAP1-001:5;GDAP1-002:5;GDAP1-003:5;GDAP1-004:4;GDAP1-005:1;GDAP1-007:4;GDAP1-008:4	+	protein_coding	3.16955447	1	pass
407757	14	101415933	[101415858,101415933]	14	101379769	[101379769,101379849]	9	0	4	5	0.666667;0.666667;9	1	0.697282	0.196067	1|0.160714	-1;-1	0|0	intra-chromosomal	yes|yes	exon	AL132709.5	AL132709.5-001:2;AL132709.5-006:3;AL132709.5-008:2	+	lincRNA	0	exon	MEG8	MEG8-001:6;MEG8-005:3;MEG8-006:1	+	lincRNA	0	1	pass
570021	7	74103458	[74103454,74103546]	19	12718939	[12718903,12718941]	9	0	7	6	0.444444;0.444444;9	1	0.852097	0.122954	0.9|1	-1;-1	1|.	inter-chromosomal	yes|no	exon	AC083884.8;GTF2I	AC083884.8-001:4;GTF2I-001:2;GTF2I-002:2;GTF2I-003:2;GTF2I-004:2;GTF2I-017:2;GTF2I-019:2	-	processed_transcript	0	intron	ZNF490	ZNF490-001:3:2;ZNF490-003:4:3;ZNF490-004:6:5	-	protein_coding	0.934169769	0	pass
830046	6	41877003	[41877003,41877085]	6	41839375	[41839301,41839377]	8	0	4	0	0.25;0.25;8	1	0.47396	0.26604	1|0.296296	-1;-1	0|0	readthrough-adjacent	no|yes	exon	MED20	MED20-001:3;MED20-002:4;MED20-003:3;MED20-004:3;MED20-006:2;MED20-007:3	-	protein_coding	0.665215611	exon	USP49	USP49-001:3;USP49-002:5;USP49-005:3;USP49-006:1;USP49-007:2;USP49-201:1	-	protein_coding	0.266291499	0	pass
879786	7	30053774	[30053774,30053848]	8	59361016	[59361016,59361070]	8	0	4	0	0.25;0.25;4	1	0.4	0.12	0.421053|1	-1;-1	0|0	inter-chromosomal	no|no	exon	FKBP14	FKBP14-001:4	-	protein_coding	2.82905245	exon	UBXN2B	UBXN2B-001:8	+	protein_coding	3.86153603	0	pass
756390	3	193019801	[193019801,193019865]	3	192981024	[192980950,192981026]	8	0	5	0	0.75;0.5;8	1	0.406325	0.151674	0.888889|0.177778	-1;-1	.|0	readthrough-intersecting	no|yes	intron	ATP13A5	ATP13A5-001:24:23;ATP13A5-004:6:5	-	protein_coding	0.469621092	exon	HRASLS	HRASLS-001:3;HRASLS-002:1;HRASLS-201:3	+	protein_coding	6.91479349	0	pass
43243	1	63154395	[63154325,63154395]	1	63269386	[63269386,63269464]	8	0	4	0	0.5;0.625;8	1	0.653103	0.144562	1|0.190476	-1;-1	.|0	readthrough-adjacent	no|no	intron	RP11-230B22.1	RP11-230B22.1-001:1:2	+	antisense	0	exon	ATG4C	ATG4C-001:2;ATG4C-002:2;ATG4C-003:2;ATG4C-004:2	+	protein_coding	1.66359556	0	pass
